t,crownTemp,latitude,longitude
2001-09-04,17.86,52.133333,-106.683333
2001-09-05,17.79
2001-09-06,15.48
2001-09-07,12.41
2001-09-08,14.1
2001-09-09,11.25
2001-09-10,10.01
2001-09-11,16.03
2001-09-12,12.52
2001-09-13,11.54
2001-09-14,14.39
2001-09-15,16.53
2001-09-16,16.57
2001-09-17,15.46
2001-09-18,17.17
2001-09-19,17.71
2001-09-20,12.35
2001-09-21,10.03
2001-09-22,9.28
2001-09-23,9.66
2001-09-24,12.94
2001-09-25,16.19
2001-09-26,16.23
2001-09-27,15.36
2001-09-28,15.37
2001-09-29,13
2001-09-30,12.67
2001-10-01,11.37
2001-10-02,8.99
2001-10-03,6.42
2001-10-04,2.89
2001-10-05,3.16
2001-10-06,7.03
2001-10-07,8.53
2001-10-08,7.85
2001-10-09,7.21
2001-10-10,5.89
2001-10-11,8.16
2001-10-12,6.45
2001-10-13,5.3
2001-10-14,3.69
2001-10-15,1.12
2001-10-16,1.96
2001-10-17,4.66
2001-10-18,1.63
2001-10-19,3.25
2001-10-20,1.94
2001-10-21,1.17
2001-10-22,-0.63
2001-10-23,0.46
2001-10-24,-1.05
2001-10-25,-2.35
2001-10-26,-1.57
2001-10-27,0.88
2001-10-28,0.62
2001-10-29,-1.03
2001-10-30,1.82
2001-10-31,3.01
2001-11-01,2.12
2001-11-02,-0.6
2001-11-03,-0.11
2001-11-04,2.7
2001-11-05,2.58
2001-11-06,1.21
2001-11-07,1
2001-11-08,-0.53
2001-11-09,-0.03
2001-11-10,0.12
2001-11-11,-0.54
2001-11-12,-0.61
2001-11-13,-0.62
2001-11-14,1.64
2001-11-15,1.91
2001-11-16,3.66
2001-11-17,1.47
2001-11-18,-1.94
2001-11-19,-3.12
2001-11-20,-2.19
2001-11-21,-2.94
2001-11-22,-1.86
2001-11-23,-1.42
2001-11-24,-2.08
2001-11-25,-6.13
2001-11-26,-5.85
2001-11-27,-6.96
2001-11-28,-7.78
2001-11-29,-7.48
2001-11-30,-6.23
2001-12-01,-6.11
2001-12-02,-5.48
2001-12-03,-4.9
2001-12-04,-6.96
2001-12-05,-7.43
2001-12-06,-3.98
2001-12-07,-4.13
2001-12-08,-3.15
2001-12-09,-2.2
2001-12-10,-3.11
2001-12-11,-5.4
2001-12-12,-4.53
2001-12-13,-4.14
2001-12-14,-3.49
2001-12-15,-3.27
2001-12-16,-3.4
2001-12-17,-2.63
2001-12-18,-3.88
2001-12-19,-4.65
2001-12-20,-5.74
2001-12-21,-4.8
2001-12-22,-4.65
2001-12-23,-5.1
2001-12-24,-5.33
2001-12-25,-5.36
2001-12-26,-4.29
2001-12-27,-4.84
2001-12-28,-5.82
2001-12-29,-5.58
2001-12-30,-5.66
2001-12-31,-5.36
2002-01-01,-5.23
2002-01-02,-5.61
2002-01-03,-5.19
2002-01-04,-4.38
2002-01-05,-3.55
2002-01-06,-3.38
2002-01-07,-2.08
2002-01-08,-0.09
2002-01-09,-0.7
2002-01-10,-2.69
2002-01-11,-2.47
2002-01-12,-3.78
2002-01-13,-3.06
2002-01-14,-4.8
2002-01-15,-4.19
2002-01-16,-5.31
2002-01-17,-7.59
2002-01-18,-6.48
2002-01-19,-6.78
2002-01-20,-6.82
2002-01-21,-10.1
2002-01-22,-10.5
2002-01-23,-10.4
2002-01-24,-9.27
2002-01-25,-9.53
2002-01-26,-9.95
2002-01-27,-10.8
2002-01-28,-11.9
2002-01-29,-11.8
2002-01-30,-12.1
2002-01-31,-11.8
2002-02-01,-10
2002-02-02,-8.42
2002-02-03,-6.65
2002-02-04,-6.6
2002-02-05,-5.76
2002-02-06,-3.83
2002-02-07,-6.67
2002-02-08,-9.82
2002-02-09,-10.3
2002-02-10,-8.03
2002-02-11,-5.06
2002-02-12,-5.34
2002-02-13,-5.32
2002-02-14,-5.72
2002-02-15,-4.98
2002-02-16,-4.53
2002-02-17,-2.9
2002-02-18,-4.35
2002-02-19,-4.23
2002-02-20,-3.72
2002-02-21,-4.9
2002-02-22,-3.34
2002-02-23,-6.4
2002-02-24,-9.59
2002-02-25,-10.9
2002-02-26,-10.7
2002-02-27,-9.69
2002-02-28,-12.7
2002-03-01,-14.4
2002-03-02,-14.2
2002-03-03,-12.4
2002-03-04,-8.87
2002-03-05,-11.9
2002-03-06,-13.5
2002-03-07,-12.7
2002-03-08,-12.3
2002-03-09,-12.9
2002-03-10,-12.6
2002-03-11,-11.9
2002-03-12,-9.66
2002-03-13,-10.1
2002-03-14,-9.23
2002-03-15,-8.26
2002-03-16,-8.86
2002-03-17,-8.69
2002-03-18,-8.47
2002-03-19,-9.83
2002-03-20,-10.8
2002-03-21,-10.4
2002-03-22,-9.68
2002-03-23,-9.11
2002-03-24,-8.15
2002-03-25,-7.19
2002-03-26,-4.9
2002-03-27,-3.87
2002-03-28,-2.61
2002-03-29,-1.16
2002-03-30,-4.92
2002-03-31,-5.66
2002-04-01,-4.72
2002-04-02,-6.46
2002-04-03,-6.87
2002-04-04,-5.41
2002-04-05,-4.46
2002-04-06,-3.68
2002-04-07,-4.03
2002-04-08,-3.48
2002-04-09,-1.78
2002-04-10,-1.52
2002-04-11,0.13
2002-04-12,2.67
2002-04-13,5.55
2002-04-14,5.12
2002-04-15,4.84
2002-04-16,2.4
2002-04-17,2.15
2002-04-18,1.88
2002-04-19,2.82
2002-04-20,3.54
2002-04-21,5.08
2002-04-22,6.67
2002-04-23,3.24
2002-04-24,-0.9
2002-04-25,7.36
2002-04-26,7.23
2002-04-27,6.83
2002-04-28,7.34
2002-04-29,7.59
2002-04-30,7.67
