t,crownTemp,latitude,longitude
2010-05-03,8
2010-05-04,6
2010-05-05,1
2010-05-06,2
2010-05-07,3.5
2010-05-08,4.9
2010-05-09,5.6
2010-05-10,6.9
2010-05-11,6.9
2010-05-12,8.7
2010-05-13,10.8
2010-05-14,14.9
2010-05-15,16.6
2010-05-16,16.4
2010-05-17,19.6
2010-05-18,21.1
2010-05-19,20.9
2010-05-20,18.8
2010-05-21,13.3
2010-05-22,11.4
2010-05-23,10.4
2010-05-24,10.6
2010-05-25,8
2010-05-26,11
2010-05-27,8.6
2010-05-28,8.9
2010-05-29,8.5
2010-05-30,8.5
2010-05-31,10.1
2010-06-01,10.2
2010-06-02,14.1
2010-06-03,15.7
2010-06-04,15
2010-06-05,16
2010-06-06,16.1
2010-06-07,14.9
2010-06-08,12.3
2010-06-09,13.7
2010-06-10,12.8
