t,crownTemp,latitude,longitude
1995-09-01,22.61,52.133333,-106.683333
1995-09-02,17.52
1995-09-03,19.43
1995-09-04,18.53
1995-09-05,16.84
1995-09-06,16.09
1995-09-07,15.09
1995-09-08,16.52
1995-09-09,16.42
1995-09-10,17.74
1995-09-11,18.32
1995-09-12,18.44
1995-09-13,16.44
1995-09-14,16.58
1995-09-15,15.9
1995-09-16,13.6
1995-09-17,13.11
1995-09-18,9.92
1995-09-19,8.66
1995-09-20,6.93
1995-09-21,6.88
1995-09-22,9.52
1995-09-23,9.7
1995-09-24,11.26
1995-09-25,12.44
1995-09-26,13.25
1995-09-27,13.79
1995-09-28,13.63
1995-09-29,11.47
1995-09-30,11.58
1995-10-01,12.48
1995-10-02,11.84
1995-10-03,10.8
1995-10-04,11.43
1995-10-05,8.94
1995-10-06,7.85
1995-10-07,8.06
1995-10-08,7.88
1995-10-09,9.01
1995-10-10,8.08
1995-10-11,8.33
1995-10-12,7.8
1995-10-13,7.06
1995-10-14,7.1
1995-10-15,7.81
1995-10-16,7.73
1995-10-17,6.04
1995-10-18,5.07
1995-10-19,4.36
1995-10-20,3.39
1995-10-21,4.41
1995-10-22,3.36
1995-10-23,2.95
1995-10-24,2.73
1995-10-25,2.73
1995-10-26,3.03
1995-10-27,3.18
1995-10-28,0.79
1995-10-29,1.14
1995-10-30,0.38
1995-10-31,-0.31
1995-11-01,-0.39
1995-11-02,-0.73
1995-11-03,-1.38
1995-11-04,-1.32
1995-11-05,-0.78
1995-11-06,-0.77
1995-11-07,-1.3
1995-11-08,-2.54
1995-11-09,-2.73
1995-11-10,-3.5
1995-11-11,-4.83
1995-11-12,-4.27
1995-11-13,-3.92
1995-11-14,-3.11
1995-11-15,-2.88
1995-11-16,-1.96
1995-11-17,-2.34
1995-11-18,-1.51
1995-11-19,-0.49
1995-11-20,-2.43
1995-11-21,-3.47
1995-11-22,-4.64
1995-11-23,-4.84
1995-11-24,-3.87
1995-11-25,-4.14
1995-11-26,-5.52
1995-11-27,-4.86
1995-11-28,-5.2
1995-11-29,-5.09
1995-11-30,-5.65
1995-12-01,-6.85
1995-12-02,-5.8
1995-12-03,-6.15
1995-12-04,-6.08
1995-12-05,-13.7
1995-12-06,-15.2
1995-12-07,-15.3
1995-12-08,-17.9
1995-12-09,-19.1
1995-12-10,-19.4
1995-12-11,-17.5
1995-12-12,-17.3
1995-12-13,-13.7
1995-12-14,-11.7
1995-12-15,-11.8
1995-12-16,-10.8
1995-12-17,-10.3
1995-12-18,-10.6
1995-12-19,-9.65
1995-12-20,-8.1
1995-12-21,-7.2
1995-12-22,-7.37
1995-12-23,-6.37
1995-12-24,-5.5
1995-12-25,-7.83
1995-12-26,-8.8
1995-12-27,-9.75
1995-12-28,-10.9
1995-12-29,-10.1
1995-12-30,-10.3
1995-12-31,-8.88
1996-01-01,-7.82
1996-01-02,-7.49
1996-01-03,-7.66
1996-01-04,-10.7
1996-01-05,-13.1
1996-01-06,-13.8
1996-01-07,-10.9
1996-01-08,-9.28
1996-01-09,-9.09
1996-01-10,-8.39
1996-01-11,-6.96
1996-01-12,-5.34
1996-01-13,-6.99
1996-01-14,-10.4
1996-01-15,-11.4
1996-01-16,-11.2
1996-01-17,-13.7
1996-01-18,-16.3
1996-01-19,-17.7
1996-01-20,-17.3
1996-01-21,-17.8
1996-01-22,-17.6
1996-01-23,-17.7
1996-01-24,-18.5
1996-01-25,-18.9
1996-01-26,-18.7
1996-01-27,-19.5
1996-01-28,-19
1996-01-29,-19.1
1996-01-30,-19.6
1996-01-31,-20.2
1996-02-01,-21
1996-02-02,-20.7
1996-02-03,-21
1996-02-04,-19.3
1996-02-05,-17.2
1996-02-06,-12.7
1996-02-07,-11.2
1996-02-08,-10.6
1996-02-09,-9.51
1996-02-10,-8.57
1996-02-11,-10
1996-02-12,-9.69
1996-02-13,-7.93
1996-02-14,-7.54
1996-02-15,-9.45
1996-02-16,-9.1
1996-02-17,-8.59
1996-02-18,-8.21
1996-02-19,-7.74
1996-02-20,-8.3
1996-02-21,-7.35
1996-02-22,-6.46
1996-02-23,-6.77
1996-02-24,-7.49
1996-02-25,-9.26
1996-02-26,-10.1
1996-02-27,-10.9
1996-02-28,-11.4
1996-02-29,-10.6
1996-03-01,-9.29
1996-03-02,-10.3
1996-03-03,-10.9
1996-03-04,-11.5
1996-03-05,-12.2
1996-03-06,-13
1996-03-07,-13.3
1996-03-08,-13.2
1996-03-09,-12
1996-03-10,-10.3
1996-03-11,-8.37
1996-03-12,-6.94
1996-03-13,-5.92
1996-03-14,-4.74
1996-03-15,-1.69
1996-03-16,-1.88
1996-03-17,-4.88
1996-03-18,-3.87
1996-03-19,-4.78
1996-03-20,-3.92
1996-03-21,-3.19
1996-03-22,-4.09
1996-03-23,-5.72
1996-03-24,-8.66
1996-03-25,-8.92
1996-03-26,-7.69
1996-03-27,-8.69
1996-03-28,-9.06
1996-03-29,-7.87
1996-03-30,-7.13
1996-03-31,-7.17
1996-04-01,-6.1
1996-04-02,-6.6
1996-04-03,-4.3
1996-04-04,-3.1
1996-04-05,-1.2
1996-04-06,-1.1
1996-04-07,0.23
1996-04-08,1.9
1996-04-09,11.2
1996-04-10,3
1996-04-11,4.2
1996-04-12,2.8
1996-04-13,3.9
1996-04-14,4.1
1996-04-15,4.3
1996-04-16,7.1
1996-04-17,9.1
1996-04-18,2.9
1996-04-19,0.9
1996-04-20,0.2
1996-04-21,4.1
1996-04-22,6.8
1996-04-23,6.5
1996-04-24,7.6
1996-04-25,3.3
1996-04-26,1.2
1996-04-27,5.6
1996-04-28,5.6
1996-04-29,5.5
1996-04-30,7.2
1996-05-01,6.8
1996-05-02,7.6
1996-05-03,7.5
1996-05-04,7.6
1996-05-05,8.5
1996-05-06,8.5
